model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",400.068,0.2,0.31033,400.4113,0.9977,0.0061,0.0001,0,0.9976,0.0083,2.0286,2.0401,0.9977,58.9332,6430.6368,0.0003,0.9976,80.1913,1.4006,1.4056
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",515.7267,0.2579,1.034516,516.7723,0.9977,0.0061,0.0001,0,0.9976,0.0084,2.0194,2.0296,0.9977,59.0393,6482.4316,0.0003,0.9976,80.5135,1.3967,1.4016
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",628.3591,0.3142,1.68327,630.0596,0.9976,0.0062,0.0001,0,0.9975,0.0085,2.0444,2.0417,0.9976,59.8182,6628.5457,0.0003,0.9975,81.4159,1.4161,1.4141
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",744.3937,0.3722,2.840435,747.2562,0.9976,0.0061,0.0001,0,0.9976,0.0083,2.0266,2.0182,0.9976,58.7075,6358.0217,0.0003,0.9976,79.7372,1.3989,1.3963
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",869.3784,0.4347,4.034666,873.428,0.9977,0.0064,0.0001,0,0.9974,0.0086,2.1424,2.1202,0.9977,61.888,6889.7143,0.0004,0.9974,83.0043,1.4776,1.4682
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1000.8185,0.5004,5.707639,1006.5333,0.9977,0.006,0.0001,0,0.9977,0.0082,1.9851,1.9804,0.9977,57.8228,6214.9667,0.0003,0.9977,78.8351,1.3721,1.3702
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1077.2388,0.5386,5.264481,1082.5134,0.9977,0.0061,0.0001,0,0.9976,0.0083,2.0409,2.0253,0.9977,58.7369,6325.5972,0.0003,0.9976,79.5336,1.405,1.399
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1245.6352,0.6228,7.256673,1252.9122,0.9977,0.0062,0.0001,0,0.9976,0.0083,2.0452,2.0327,0.9977,59.18,6417.3974,0.0003,0.9976,80.1087,1.4117,1.4068
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1375.7553,0.6879,6.99106,1382.7547,0.9977,0.006,0.0001,0,0.9977,0.0083,1.9964,1.9995,0.9977,58.1198,6300.3189,0.0003,0.9977,79.3745,1.3805,1.3822
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1559.8124,0.7799,8.951181,1568.7791,0.9977,0.0067,0.0001,0,0.9973,0.0089,2.2527,2.2234,0.9977,64.3899,7299.136,0.0004,0.9973,85.435,1.5488,1.5365
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1794.9015,0.8975,9.410232,1804.319,0.9977,0.0062,0.0001,0,0.9976,0.0084,2.0614,2.0752,0.9977,59.4157,6532.8758,0.0004,0.9976,80.8262,1.4205,1.4263
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1945.2912,0.9726,11.446082,1956.7805,0.9977,0.006,0.0001,0,0.9977,0.0082,1.9773,1.9791,0.9977,57.6011,6173.1901,0.0003,0.9977,78.5697,1.3666,1.3675
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2197.7129,1.0989,12.040707,2209.7673,0.9977,0.0064,0.0001,0,0.9974,0.0087,2.094,2.1111,0.9977,61.2455,6920.5421,0.0004,0.9974,83.1898,1.4502,1.4584
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",384.1977,0.1921,0.21705,384.4176,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.1072,2.1039,0.9974,61.3621,7092.6209,0.0004,0.9974,84.2177,1.4598,1.4589
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",497.1912,0.2486,0.91671,498.11,0.9974,0.0065,0.0001,0,0.9973,0.0088,2.126,2.1213,0.9974,62.0549,7214.4296,0.0004,0.9973,84.9378,1.4743,1.4723
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",608.8492,0.3044,1.70552,610.5567,0.9974,0.0064,0.0001,0,0.9973,0.0088,2.1131,2.1259,0.9974,61.4368,7218.7428,0.0004,0.9973,84.9632,1.4624,1.4681
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",728.7318,0.3644,2.544794,731.2814,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.1188,2.113,0.9974,61.4753,7103.4531,0.0004,0.9974,84.282,1.4656,1.4641
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",844.4234,0.4222,3.891078,848.317,0.9974,0.0066,0.0001,0,0.9973,0.009,2.1791,2.1671,0.9974,63.3991,7403.2312,0.0004,0.9973,86.042,1.5096,1.5046
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",963.4668,0.4817,4.148982,967.6177,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.106,2.1028,0.9974,61.2954,7096.6431,0.0004,0.9974,84.2416,1.4584,1.4579
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1057.9268,0.529,5.280428,1063.21,0.9974,0.0068,0.0001,0,0.9972,0.0091,2.325,2.3007,0.9974,65.7937,7646.4373,0.0004,0.9972,87.4439,1.5964,1.587
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1238.4738,0.6192,6.896295,1245.3752,0.9974,0.0065,0.0001,0,0.9973,0.0088,2.1376,2.1304,0.9974,62.2505,7232.1528,0.0004,0.9973,85.0421,1.4811,1.4783
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1350.1458,0.6751,6.862258,1357.0094,0.9973,0.0069,0.0001,0,0.9971,0.0093,2.3012,2.2794,0.9973,66.6281,7944.1966,0.0004,0.9971,89.1302,1.592,1.5827
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1478.1676,0.7391,8.513443,1486.6843,0.9974,0.0065,0.0001,0,0.9972,0.009,2.1584,2.1777,0.9974,62.6055,7460.7205,0.0004,0.9972,86.3755,1.4922,1.5007
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1782.437,0.8912,9.38714,1791.8272,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.1324,2.1251,0.9974,61.8028,7132.155,0.0004,0.9974,84.4521,1.4749,1.4727
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1894.1648,0.9471,11.639429,1905.8112,0.9974,0.0064,0.0001,0,0.9973,0.0089,2.1022,2.1131,0.9974,61.8336,7339.557,0.0004,0.9973,85.6712,1.4596,1.4653
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2172.7395,1.0864,11.841399,2184.585,0.9974,0.0064,0.0001,0,0.9974,0.0088,2.1009,2.0988,0.9974,61.2136,7084.8185,0.0004,0.9974,84.1714,1.4556,1.4553
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",395.7792,0.1979,0.237547,396.0291,0.9975,0.0063,0.0001,0,0.9975,0.0086,2.0649,2.0649,0.9975,60.1726,6767.321,0.0004,0.9975,82.2637,1.4298,1.4294
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",509.3495,0.2547,0.928658,510.2815,0.9975,0.0062,0.0001,0,0.9975,0.0085,2.0356,2.0358,0.9975,59.2622,6598.6447,0.0004,0.9975,81.232,1.4088,1.4093
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",611.9551,0.306,1.675819,613.6361,0.9975,0.0063,0.0001,0,0.9975,0.0085,2.0671,2.0606,0.9975,60.1803,6734.3474,0.0004,0.9975,82.0631,1.431,1.4283
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",749.6083,0.3748,2.917981,752.5304,0.9975,0.0067,0.0001,0,0.9972,0.009,2.2421,2.2695,0.9975,64.164,7551.8193,0.0004,0.9972,86.9012,1.5427,1.5545
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",852.82,0.4264,4.040256,856.8667,0.9976,0.0064,0.0001,0,0.9975,0.0086,2.1106,2.0966,0.9976,61.0429,6831.3084,0.0004,0.9975,82.6517,1.4579,1.4522
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",958.9856,0.4795,4.368798,963.3603,0.9976,0.0063,0.0001,0,0.9975,0.0085,2.1143,2.0997,0.9976,60.5774,6719.6505,0.0004,0.9975,81.9735,1.4553,1.4501
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1063.0874,0.5315,5.325969,1068.4229,0.9975,0.0064,0.0001,0,0.9974,0.0086,2.1342,2.1183,0.9975,61.5167,6884.952,0.0004,0.9974,82.9756,1.4731,1.4667
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1257.4318,0.6287,7.219744,1264.6644,0.9975,0.0062,0.0001,0,0.9975,0.0085,2.0388,2.0365,0.9975,59.3264,6612.1386,0.0004,0.9975,81.3151,1.4106,1.4104
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1358.8457,0.6794,7.075473,1365.925,0.9975,0.0062,0.0001,0,0.9975,0.0085,2.0351,2.037,0.9975,59.3581,6657.2349,0.0004,0.9975,81.5919,1.4092,1.4107
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1516.0702,0.758,8.348907,1524.4255,0.9975,0.0063,0.0001,0,0.9975,0.0086,2.0687,2.0611,0.9975,60.3942,6781.4715,0.0004,0.9975,82.3497,1.4331,1.4296
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1764.2885,0.8821,9.648312,1773.945,0.9975,0.0062,0.0001,0,0.9975,0.0085,2.0528,2.0572,0.9975,59.695,6707.6709,0.0004,0.9975,81.9004,1.4202,1.422
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",1908.1282,0.9541,11.330235,1919.4727,0.9975,0.0062,0.0001,0,0.9975,0.0085,2.0541,2.0608,0.9975,59.5761,6662.6848,0.0004,0.9975,81.6253,1.4197,1.4224
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 2000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",2151.3371,1.0757,12.2851,2163.6245,0.9975,0.0062,0.0001,0,0.9975,0.0085,2.0345,2.0373,0.9975,59.5039,6696.0956,0.0004,0.9975,81.8297,1.4096,1.4118
